id,meta_start,meta_end,meta_duration,meta_finished,meta_recorded,meta_captcha,meta_browser,meta_version,meta_operating system,meta_resolution_width,meta_resolution_height,meta_feedback,meta_resolution_ratio,meta_task_duration,meta_state_duration,meta_ace_duration,meta_temp_orient_duration,meta_psychopath_duration,meta_dems_duration,meta_task_duration_z,meta_state_duration_z,meta_ace_duration_z,meta_temp_orient_duration_z,meta_psychopath_duration_z,meta_dems_duration_z,stai_s01,stai_s02,stai_s03,stai_s04,stai_s05,stai_s06,stai_s07,stai_s08,stai_s09,stai_s10,stai_s11,stai_s12,stai_s13,stai_s14,stai_s15,stai_s16,stai_s17,stai_s18,stai_s19,stai_s20,sd_stai,sick,meal,hungry,sleep,rested,stai_s_mean,stai_s_missing,chaos01,chaos02,chaos03,chaos04,chaos05,chaos06,chaos07,chaos08,chaos09,chaos10,chaos11,chaos12,chaos13,chaos14,chaos15,unp01,unp02,unp03,unp04,unp05,unp06,unp07,unp08,unp_moving,unp_other_adults,unp_female_fig_num,unp_female_fig_rom,unp_male_fig_num,unp_male_fig_rom,quic01,quic02,quic03,quic04,quic05,quic06,quic07,quic08,quic09,quic10,quic11,quic12,quic13,quic14,quic15,quic16,quic17,quic18,quic19,quic20,quic21,quic22,quic23,quic24,quic25,quic26,quic27,quic28,quic29,quic30,quic31,quic32,quic33,quic34,quic35,quic36,quic37,change_env01,change_env02,change_env03,change_env04,sd_quic,sd_chaos,pcunp_mean,pcunp_missing,change_env_mean,change_env_missing,chaos_mean,chaos_missing,quic_monitoring_mean,quic_monitoring_missing,quic_par_predict_mean,quic_par_predict_missing,quic_par_env_mean,quic_par_env_missing,quic_phys_env_mean,quic_phys_env_missing,quic_safety_mean,quic_safety_missing,quic_total_mean,quic_total_missing,unp_moving_binned,unp_male_fig_rom_binned,unp_female_fig_rom_binned,unp_subj_comp,unp_obj_comp,unp_comp,violence01,violence02,violence03,violence04,violence05,violence06,violence07,aces_fighting1,aces_fighting2,sd_violence,nvs_mean,nvs_missing,fighting_mean,vio_comp,ses01,ses02,ses03,ses04,ses05,ses06,ses07,dems_edu_first,dems_edu_second,dems_income_past,dems_class_past,sd_ses,edu_caregivers,ses_subj_comp,ses_subj_missing,ses_obj_comp,ses_obj_missing,ses_comp,impuls01,impuls02,impuls03,impuls04,impuls05,fos01,fos02,fos03,fos04,fos05,fos06,fos07,fos08,fos09,fos10,fos11,fos12,fos13,fos14,fos15,sd_fos,impuls_mean,impuls_missing.x,fos_pa_mean,fos_pa_missing,fos_tp_mean,fos_tp_missing,fos_fc_mean,fos_fc_missing,fos_fo_mean,fos_fo_missing,depression01.x,depression02.x,depression03.x,depression04.x,depression05.x,depression06.x,depression07.x,depression08.x,depression09.x,depression10.x,depression11.x,depression12.x,depression13.x,depression14.x,depression15.x,depression16.x,depression17.x,depression18.x,depression19.x,depression20.x,sd_depression.x,depression_mean.x,impuls_missing.y,depression01.y,depression02.y,depression03.y,depression04.y,depression05.y,depression06.y,depression07.y,depression08.y,depression09.y,depression10.y,depression11.y,depression12.y,depression13.y,depression14.y,depression15.y,depression16.y,depression17.y,depression18.y,depression19.y,depression20.y,sd_depression.y,depression_mean.y,impuls_missing,family_composition.x,fam_composition_multiple.x,dems_ethnicity,dems_ethnicity_mixed,dems_age,dems_sex,dems_gender,dems_gender_4_text,dems_born_us,dems_class_current,dems_edu,dems_occupation,dems_income,weight,height,activity,att_check01,att_check02,att_getup,att_interrupted,att_noise,attention_check_sum,attention_interrupt_sum,family_composition.y,fam_composition_multiple.y,ex_narb_NA_selfreport_pass,ex_narb_attention_checks_pass,ex_narb_suspect_responses_pass,ex_narb_resolution_ratio,ex_narb_resolution_height,counterbalance,rt_flanker_congruent_degraded,rt_flanker_congruent_enhanced,rt_flanker_congruent_standard,rt_flanker_incongruent_degraded,rt_flanker_incongruent_enhanced,rt_flanker_incongruent_standard,acc_flanker_congruent_degraded,acc_flanker_congruent_enhanced,acc_flanker_congruent_standard,acc_flanker_incongruent_degraded,acc_flanker_incongruent_enhanced,acc_flanker_incongruent_standard,start_a_flanker_std,start_t0_flanker_std,start_p_flanker_std,start_rd_flanker_std,start_sda_flanker_std,start_g2_flanker_std,start_bbic_flanker_std,a_flanker_std,t0_flanker_std,p_flanker_std,rd_flanker_std,sda_flanker_std,g2_flanker_std,bbic_flanker_std,final_width_px,scale_factor,no_resize,fullscreenenter,fullscreenexit,blur_event,focus_event,event_during_flanker
438,2022-03-18T23:59:40Z,2022-03-19T00:19:51Z,1211,1,2022-03-19T00:19:52Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1600,900,"Fun game and enjoyable survey, thanks for it",1.7777777777777777,754,44,195,33,36,44,0.15569991682505238,-0.4080412124106375,-0.7860339076344453,-0.8029145059681153,-0.5111723284997433,-0.6115549108639936,1,2,1,1,2,1,1,2,1,2,3,1,1,2,2,2,1,1,2,3,1.025978352085154,0,0,3,5,3,1.6,0,5,2,2,3,1,2,2,2,3,3,2,5,4,5,4,2,3,1,2,4,1,3,2,4,1,1,0,3,0,2,2,3,2,2,1,1,1,2,1,1,3,2,3,3,3,1,1,1,2,2,3,1,3,1,3,2,2,4,4,2,1,1,1,1,3,3,3,3,1,1,1.3710871160797478,1.1126972805283737,2.25,0,2,0,3,0,1.7777777777777777,0,1.9166666666666667,0,2.1666666666666665,0,2.142857142857143,0,2.3333333333333335,0,2,0,2,0,0,0.26292487078986143,0.16253517528056266,0.21273002303521205,1,2,5,2,1,3,1,3,1,1.4638501094227998,2.142857142857143,0,2,0.08955653632114546,5,4,4,3,2,1,4,3,4,3,3,1.4142135623730951,3.5,3.2857142857142856,0,-0.22912466020345523,0,-0.22420549722860333,3,2,3,2,2,5,4,5,5,5,5,3,5,4,4,4,5,5,2,5,1.5946338585572373,2.4,0,4.6,0,4,0,4.6,0,4.4,0,2,2,1,3,3,1,1,4,2,2,2,4,3,2,2,2,1,1,1,2,0.7163503994113789,2.05,0,2,2,1,3,3,1,1,4,2,2,2,4,3,2,2,2,1,1,1,2,0.7163503994113789,2.05,0,"I lived with my mother, but not father, most of the time.",0,Black or African American,0,25,0,1,NA,1,2,4,Tax Preparer,2,158,68,2,5,2,0,0,0,0,0,"I lived with my mother, but not father, most of the time.",0,TRUE,TRUE,TRUE,TRUE,TRUE,6,0.3963531250013039,0.36529687499813734,0.40708749999757854,0.4661960000002384,0.44005333333214125,0.47799285714434725,1,1,1,0.78125,0.9375,0.875,0.052,0.324,0.639,0.024,1.939,56.47856958928726,1927.5616208050044,0.051,0.325,0.67,0.022,2.026,61.406573520927836,1922.3987371079327,320,0.9481481481481481,0,3,0,0,3,FALSE
439,2022-03-19T00:07:28Z,2022-03-19T00:23:18Z,950,1,2022-03-19T00:23:21Z,0.8999999761581421,Chrome,99.0.4844.51,Windows NT 10.0,1536,864,NA,1.7777777777777777,478,75,174,49,33,81,-0.41078204338815,-0.23716391432951942,-0.8622212945252824,-0.6059143936689079,-0.572607006333885,-0.19594718572581019,2,2,1,1,4,1,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1.0760551736979407,0,1,3,3,2,1.6,0,2,1,4,1,3,1,1,3,1,2,3,1,1,3,3,3,2,1,1,1,2,3,1,1,2,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,1,1,1,2,1,1,1,1,1,1,2,1,1,2,3,2,1,1,1,1,1,1,1,1.7929625525132182,1.4735767952260144,1.75,0,1,0,2,0,1.1111111111111112,0,1.5,0,1.1666666666666667,0,1.7142857142857142,0,1,0,1.3513513513513513,0,1,0,0,-0.6760433201771223,-0.4013584353189139,-0.5387008777480181,1,1,1,1,1,1,1,1,1,1.9518001458970664,1,0,1,-0.9598956828029438,5,5,5,5,4,4,5,5,5,5,4,1.4638501094227998,5,4.714285714285714,0,0.8143305273750964,0,1.186102038401866,3,3,4,3,2,2,5,3,4,3,5,4,3,4,5,5,4,4,5,3,1.3345232785352157,3,0,3.8,0,4.2,0,3.8,0,3.933333333333333,0,2,1,1,4,1,2,3,2,1,1,2,1,1,2,1,2,1,1,1,2,0.9233805168766387,1.6,0,2,1,1,4,1,2,3,2,1,1,2,1,1,2,1,2,1,1,1,2,0.9233805168766387,1.6,0,NA,NA,"White, Caucasian, Anglo, European American",0,23,0,1,NA,1,4,6,Student/ Musician,4,145,67,2,5,2,0,0,1,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.6150677419343302,0.48297187500353905,0.5296593749951571,0.6393750000021288,0.5983862068940853,0.8025888888913172,1,1,1,0.9032258064516129,0.90625,0.84375,0.089,0.291,0.418,0.005,1.578,96.53098623189744,1997.696982527111,0.089,0.296,0.414,0.006,1.667,120.23861808672804,1996.8285931014748,338,1.0014814814814814,0,3,0,0,3,FALSE
440,2022-03-18T23:42:35Z,2022-03-19T00:23:29Z,2453,1,2022-03-19T00:23:30Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1536,864,NA,1.7777777777777777,1022,207,758,131,42,122,0.7057621100755532,0.4904426452416932,1.2565136552008562,0.40371118186453026,-0.38830297283146,0.26459110429217686,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.538967528127731,0,0,4,1,1,4,0,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,2,3,5,5,5,5,8,1,2,0,6,0,5,5,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,5,5,5,5,5,1,3,4,3,4,5,4,3,3,4,5,5,5,5,5,1,5,2,2,1.8025674049114637,2.065591117977289,4.375,0,2.5,0,4.733333333333333,0,5,0,4.583333333333333,0,3.3333333333333335,0,4.142857142857143,0,5,0,4.4324324324324325,0,4,0,0,3.0120150743431986,0.7732231068672859,1.8926190906052422,5,5,5,5,3,5,5,8,3,1.9023794624226837,4.714285714285714,0,5.5,2.9339555324598967,2,1,2,1,1,1,1,1,1,1,1,1.4638501094227998,1,1.2857142857142858,0,-1.7975357472230855,0,-2.2642079234884935,1,1,1,1,1,5,5,5,5,1,5,5,3,5,5,5,5,5,5,5,1.98086080374405,1,0,5,0,3.8,0,5,0,4.6,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,1.2513150976809202,3.85,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,1.2513150976809202,3.85,0,"I lived with my extended family on father's side (grandparents, aunts ,uncles, cousins) & I was in foster care most of the time.",1,"White, Caucasian, Anglo, European American",0,26,1,2,NA,1,2,6,unemployed,2,98,62,1,5,2,0,0,0,0,0,"I lived with my extended family on father's side (grandparents, aunts ,uncles, cousins) & I was in foster care most of the time.",1,TRUE,TRUE,TRUE,TRUE,TRUE,3,0.6930225806447767,0.49794062500074504,0.589003125000745,0.7498281249972061,0.6110300000011921,0.6848733333344261,1,1,1,1,0.967741935483871,0.9375,0.065,0.414,0.379,0.012,1.501,27.055895190268593,1871.0280033018387,0.065,0.414,0.399,0.012,1.549,28.736315870932117,1869.5289924152041,390,1.1555555555555557,0,3,0,0,3,FALSE
441,2022-03-18T23:59:40Z,2022-03-19T00:23:51Z,1450,1,2022-03-19T00:23:52Z,0.8999999761581421,Chrome,99.0.4844.51,Windows NT 10.0,1500,1000,None,1.5,555,86,417,85,58,88,-0.2527417863721479,-0.1765300343652517,0.019375610925833477,-0.16266414099569113,-0.060651357716037795,-0.11731869718615386,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1.3178930553209385,0,1,1,3,2,1.3,0,3,3,4,4,4,3,4,3,2,2,2,3,1,4,5,2,5,1,3,2,2,3,2,6,1,1,0,3,1,4,5,4,5,4,2,5,5,5,3,4,1,1,4,2,2,4,3,4,1,3,5,1,4,3,5,2,3,5,5,5,3,4,3,2,4,1,3,1,3,3,1.3836236534601505,0.9154754164341269,2.5,0,2.5,0,3.1333333333333333,0,4.333333333333333,0,2.6666666666666665,0,3.3333333333333335,0,4,0,2.3333333333333335,0,3.4054054054054053,0,3,1,0,1.044610968552942,1.2522221884464544,1.1484165784996982,1,1,2,2,2,3,3,5,3,1.3451854182690985,2,0,4,0.7796985642168702,3,4,4,1,1,1,1,2,3,2,1,1.7043362064926932,2.5,2.142857142857143,0,-1.3124263354299273,0,-1.5039481557409573,2,3,3,5,3,2,3,1,4,2,4,4,2,5,4,3,3,2,2,1,1.1254628677422756,3.2,0,3,0,2.4,0,3,0,2.8,0,1,1,1,2,4,2,2,3,1,1,4,1,1,1,1,1,1,2,2,3,1.190974832912761,1.75,0,1,1,1,2,4,2,2,3,1,1,4,1,1,1,1,1,1,2,2,3,1.190974832912761,1.75,0,"I lived with my mother, but not father, most of the time.",0,"White, Caucasian, Anglo, European American",0,29,0,1,NA,1,3,6,IT Technician,5,251,72,3,5,2,0,0,1,0,0,"I lived with my mother, but not father, most of the time.",0,TRUE,TRUE,TRUE,TRUE,TRUE,3,0.604546875,0.5365812500026077,0.5577000000067055,0.6523437500037252,0.6107593750003725,0.6697718750014902,1,1,1,1,1,1,0.133,0.354,0.612,0.008,1.076,146.64094923394146,1964.9879645352707,0.134,0.352,0.667,0.006,1.086,153.1186405758458,1946.2975864600833,450,1.3333333333333335,0,3,0,0,3,FALSE
443,2022-03-18T23:58:06Z,2022-03-19T00:30:21Z,1935,1,2022-03-19T00:30:23Z,0.8999999761581421,Safari,15.2,Macintosh,1440,900,NA,1.6,583,209,353,79,591,65,-0.19527260200269259,0.5014669870533782,-0.2128145205510036,-0.2365391831078939,10.854243070816462,-0.3756694452450246,3,4,3,3,4,3,4,4,1,4,4,1,1,3,4,4,1,4,4,3,1.105012502906165,0,1,2,3,2,3.1,0,2,2,3,2,1,1,5,2,2,2,3,3,5,3,4,1,1,1,1,2,2,1,2,4,2,0,0,0,0,1,3,4,3,5,2,3,1,5,3,2,5,1,4,1,2,1,1,1,3,1,5,1,1,1,1,1,1,4,4,3,2,1,2,1,1,2,2,3,2,3,1.4221541838079732,1.2344267996967353,1.375,0,2.5,0,2.6666666666666665,0,3,0,2.0833333333333335,0,1.6666666666666667,0,2.4285714285714284,0,1.3333333333333333,0,2.2432432432432434,0,2,0,0,-0.15882342043587488,0.3349016051513059,0.08803909235771551,3,4,4,2,1,3,4,6,2,1.1126972805283737,3,0,4,1.359777203773763,5,5,5,5,1,2,4,7,10,2,2,1.8126539343499315,8.5,3.857142857142857,0,0.11596863490883813,0,0.29585372207782706,2,2,2,2,2,4,5,4,5,2,5,4,5,3,5,4,4,5,5,2,1.5675276256394517,2,0,4.4,0,4.2,0,3.8,0,4.133333333333334,0,2,2,4,2,1,4,4,2,1,1,2,3,3,3,1,3,2,3,3,4,1.0513149660756937,2.5,0,2,2,4,2,1,4,4,2,1,1,2,3,3,3,1,3,2,3,3,4,1.0513149660756937,2.5,0,"I lived with my mother, but not father, most of the time.",0,Black or African American,0,21,1,2,NA,1,3,3,student,3,140,66,1,5,2,0,0,1,0,0,"I lived with my mother, but not father, most of the time.",0,TRUE,TRUE,TRUE,TRUE,TRUE,6,0.6069677419354811,0.5408749999999982,0.4999687500000036,0.6387187499999996,0.5702500000000018,0.53209375,1,1,1,1,1,1,0.071,0.369,0.589,0.05,1.892,71.00131417106108,1874.9710322450137,0.074,0.364,0.591,0.043,1.991,108.99231687773903,1900.6442197732226,438,1.2977777777777777,0,3,0,0,3,FALSE
445,2022-03-19T00:12:44Z,2022-03-19T00:31:39Z,1135,1,2022-03-19T00:31:40Z,0.8999999761581421,Chrome,99.0.4844.51,Macintosh,1440,900,NA,1.6,463,67,353,88,64,60,-0.44156910644321534,-0.28126128157625957,-0.2128145205510036,-0.12572661993958972,0.062217997952245516,-0.43183265134477916,3,4,3,3,4,1,2,4,1,4,4,2,2,1,4,4,2,1,4,4,0.6863327411532597,0,1,1,2,2,2.85,0,4,4,3,3,3,3,5,4,2,2,3,2,2,3,3,3,2,1,1,2,2,2,1,0,2,0,0,0,0,1,2,3,4,4,2,4,3,3,4,4,1,2,2,3,3,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,1,1,1,1,1.1930731006201687,0.816496580927726,1.75,0,1,0,3.066666666666667,0,2.888888888888889,0,3,0,1.1666666666666667,0,1.8571428571428572,0,2.3333333333333335,0,2.4054054054054053,0,0,0,0,0.2507202527940642,-0.6205191861769039,-0.18489946669141988,4,4,3,3,3,5,4,3,1,0.9759000729485332,3.7142857142857144,0,2,1.0011086841962626,4,3,3,4,2,2,4,5,8,5,3,0.8997354108424374,6.5,3.142857142857143,0,0.7410941633828612,0,0.28976695842073497,3,3,3,3,3,4,2,4,4,1,5,3,4,2,3,3,4,4,3,3,0.816496580927726,3,0,4,0,2.6,0,3.2,0,3.2666666666666666,0,2,1,1,4,2,1,2,3,3,3,2,3,1,2,1,3,1,1,2,1,0.6708203932499369,1.95,0,2,1,1,4,2,1,2,3,3,3,2,3,1,2,1,3,1,1,2,1,0.6708203932499369,1.95,0,I lived with my mother and father an equal amount of time (joint custody),0,Filipino,0,20,0,1,NA,1,3,4,student,5,145,65,3,5,2,0,0,3,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,6,0.4237999999998137,0.39223548386750684,0.4215812499998137,0.4890851851845229,0.46551666666766006,0.5105214285722801,1,1,1,0.8709677419354839,0.9375,0.875,0.048,0.348,0.624,0.011,1.387,42.44477953215273,1920.402805925355,0.051,0.349,0.709,0.012,1.42,53.30665854259437,1926.7400665808298,438,1.2977777777777777,0,3,0,3,6,FALSE
446,2022-03-19T00:17:06Z,2022-03-19T00:33:57Z,1011,1,2022-03-19T00:33:58Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1536,864,No thank you.,1.7777777777777777,534,58,205,49,40,82,-0.2958436746492394,-0.33087081972884225,-0.7497541995911894,-0.6059143936689079,-0.42925942472088774,-0.18471454450585928,4,3,3,3,4,1,2,4,1,4,4,4,4,2,4,4,2,2,4,4,1.019545822516343,0,1,1,2,1,3.15,0,4,4,3,4,3,2,5,2,2,5,5,5,1,4,4,2,3,1,1,1,2,2,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,2,1,1,1,3,1,1,5,5,1,3,3,2,1,1,1,1,1,2,2,1.8224492644025296,1.2344267996967353,1.625,0,1.5,0,3.533333333333333,0,1,0,1.3333333333333333,0,1.5,0,2.857142857142857,0,1,0,1.5405405405405406,0,1,0,0,0.022080514050217243,-0.22899200544817064,-0.1034557456989767,1,1,1,1,1,1,1,1,1,1.9518001458970664,1,0,1,-0.9598956828029438,5,5,5,5,4,4,5,6,7,3,3,1.4638501094227998,6.5,4.714285714285714,0,0.3129387823351568,0,0.8804775270233084,3,3,3,1,3,3,5,5,5,5,1,4,5,4,2,5,3,5,5,4,1.6846647257229665,2.6,0,3.2,0,5,0,4,0,4.066666666666666,0,4,4,4,1,4,4,4,2,2,2,4,3,1,2,3,3,1,3,1,4,1.1652874052533586,2.8,0,4,4,4,1,4,4,4,2,2,2,4,3,1,2,3,3,1,3,1,4,1.1652874052533586,2.8,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,26,0,1,NA,1,3,5,Question and Answer Analyst,2,216,70,3,5,2,0,0,1,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5877968750037253,0.5464406249970197,0.584393750000745,0.7196925925965663,0.6944733333329359,0.8027700000067551,1,1,1,0.8709677419354839,0.9375,0.967741935483871,0.099,0.392,0.504,0.006,1.279,13.795568614032216,1848.167063555979,0.096,0.391,0.486,0.006,1.354,20.456061428860313,1844.2392438144352,385,1.1407407407407408,0,3,0,0,3,FALSE
447,2022-03-19T00:15:38Z,2022-03-19T00:34:04Z,1106,1,2022-03-19T00:34:06Z,0.8999999761581421,Chrome,99.0.4844.51,Macintosh,1440,900,NA,1.6,490,66,293,81,48,76,-0.3861523929440977,-0.2867734524821021,-0.4304927688105384,-0.21191416907049299,-0.26543361716317665,-0.2521103918255647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.538967528127731,0,1,1,4,4,1,0,3,2,3,3,3,2,3,3,2,2,3,3,2,3,2,1,2,2,1,1,3,3,2,2,2,0,0,0,0,1,2,3,2,3,2,2,1,3,2,2,2,1,3,2,3,4,4,1,3,3,4,1,3,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,1,1,1.3254270092150517,0.6399404734221844,1.875,0,1.5,0,2.6,0,2.111111111111111,0,2.5,0,1.8333333333333333,0,1.5714285714285714,0,1,0,2,0,1,0,0,-0.07575327859351295,-0.22899200544817064,-0.1523726420208418,2,3,3,2,2,2,2,3,1,0.7867957924694432,2.2857142857142856,0,2,0.1724249134007015,4,4,4,4,3,2,4,6,4,5,3,0.9511897312113419,5,3.5714285714285716,0,0.4700624421135551,0,0.35683903389215443,3,1,1,4,2,3,5,3,4,2,5,4,3,4,4,4,3,2,2,2,1.0997835284835873,2.2,0,3.4,0,3.2,0,3.4,0,3.3333333333333335,0,2,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1.145931016569864,1.35,0,2,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1.145931016569864,1.35,0,"I lived with my mother, but not father, most of the time.",0,"White, Caucasian, Anglo, European American",0,27,1,2,NA,1,2,6,Student,1,111,62,2,5,2,0,0,1,0,0,"I lived with my mother, but not father, most of the time.",0,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.44894062500260773,0.41851874999981376,0.45918750000279396,0.5300821428575686,0.4919142857119441,0.5707838709671651,1,1,1,0.875,0.875,0.96875,0.085,0.328,0.645,0.017,1.856,115.7172347752956,1960.3966267926405,0.084,0.328,0.708,0.016,2.009,127.2506131213098,1961.8118882931165,434,1.285925925925926,0,3,0,0,3,FALSE
448,2022-03-19T00:07:23Z,2022-03-19T00:36:44Z,1760,1,2022-03-19T00:36:44Z,0.8999999761581421,Chrome,99.0.4844.74,Macintosh,1440,900,NA,1.6,608,123,580,156,66,126,-0.14396083024425033,0.027420289150921522,0.6107348520309029,0.7115238573320418,0.10317444984167329,0.30952166917198043,2,2,1,1,2,1,1,3,1,2,3,1,1,1,2,2,1,1,2,3,0.9333020044867296,0,1,1,3,2,1.65,0,2,2,2,2,2,2,3,3,2,3,4,4,2,3,2,1,5,1,1,2,4,2,3,1,1,1,0,1,0,1,2,1,1,2,1,2,1,4,2,1,2,1,2,2,2,2,2,5,5,2,4,1,1,1,3,1,2,2,2,1,1,2,2,3,4,4,2,2,2,2,1.4907119849998598,0.8837151016885368,2.375,0,2,0,2.533333333333333,0,1.6666666666666667,0,2.3333333333333335,0,1.8333333333333333,0,1.7142857142857142,0,3.6666666666666665,0,2.081081081081081,0,1,0,0,0.14904791094197897,-0.05662557557742737,0.0462111676822758,2,2,3,2,2,3,2,3,1,0.7867957924694432,2.2857142857142856,0,2,0.1724249134007015,3,3,3,3,1,1,4,6,6,5,3,0.9511897312113419,6,2.5714285714285716,0,0.6507502562930925,0,-0.07500917533715123,2,5,3,3,4,3,5,3,3,4,3,3,3,5,4,4,4,3,4,2,0.8338093878327919,3.4,0,3.2,0,4,0,3.4,0,3.533333333333333,0,3,2,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,0.4893604849295929,2.75,0,3,2,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,0.4893604849295929,2.75,0,I lived with my mother and father an equal amount of time (joint custody),0,"Hispanic of Latino (e.g., Mexican American, Central American, and others) & White, Caucasian, Anglo, European American",1,19,1,2,NA,1,3,4,Cashier,5,107,67,1,5,2,0,0,1,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,2,0.4578312500000066,0.47601562500001093,0.4875218750000004,0.5484379310344771,0.49592758620690136,0.5560419354838725,1,1,1,0.9354838709677419,0.9354838709677419,0.96875,0.061,0.386,0.571,0.026,1.611,30.340886894609678,1860.174543451829,0.061,0.385,0.568,0.026,1.688,40.2579931270761,1862.5618151095507,468,1.3866666666666665,0,3,0,0,3,FALSE
449,2022-03-19T00:18:53Z,2022-03-19T00:37:24Z,1111,1,2022-03-19T00:37:25Z,0.800000011920929,Chrome,99.0.4844.51,Macintosh,1280,800,no,1.6,499,68,297,45,40,73,-0.3676801551110585,-0.2757491106704171,-0.4159808855932361,-0.6551644217437097,-0.42925942472088774,-0.2858083154854174,2,2,1,1,1,1,2,3,1,1,4,1,1,2,1,2,1,1,4,2,1.1697953037312037,0,1,4,4,4,1.7,0,4,3,3,3,3,4,2,4,3,3,4,3,3,4,4,3,4,1,1,3,4,4,3,4,1,0,0,1,0,2,4,3,3,3,3,2,2,3,2,2,3,2,3,3,2,4,4,3,4,4,4,1,1,1,3,2,1,3,3,3,4,5,4,3,5,3,2,2,2,2,1.0540925533894598,0.7037315505489968,2.875,0,2,0,3.3333333333333335,0,2.7777777777777777,0,3,0,2,0,3.2857142857142856,0,3.6666666666666665,0,2.891891891891892,0,2,0,0,1.0714808130114315,0.16253517528056266,0.617007994145997,2,2,3,2,1,2,2,3,2,0.9511897312113419,2,0,2.5,0.1999407604854096,3,3,3,3,1,1,1,4,5,NA,2,1.3801311186847085,4.5,2.142857142857143,0,-0.5104300970135641,1,-1.015089472050588,3,3,3,5,3,4,5,4,4,2,5,5,1,3,4,2,5,4,3,5,1.486446705914413,3.4,0,4.6,0,2.6,0,4,0,3.7333333333333334,0,1,1,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,0.8522416262267903,1.6,0,1,1,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,0.8522416262267903,1.6,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,26,1,2,NA,1,2,4,unemployed,1,280,66,1,5,2,0,0,0,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.6069562500012107,0.48723124999925493,0.5151625000003259,0.7404656249999534,0.5446968750001397,0.5760125000004191,1,1,1,1,1,1,0.117,0.312,0.578,0.03,1.746,29.922779810917085,1821.7628899119582,0.113,0.315,0.575,0.028,1.896,40.21991791266455,1821.4922742083652,324,0.96,0,3,0,0,3,FALSE
