subj_idx,condition,congruency,response,rt
5,enhanced,incongruent,1,0.6569999999999417
5,enhanced,incongruent,1,0.512
5,enhanced,congruent,1,0.5540000000000582
5,enhanced,congruent,1,0.463
5,enhanced,incongruent,1,0.5
5,enhanced,congruent,1,0.588
5,enhanced,congruent,1,0.5499999999999418
5,enhanced,incongruent,1,0.609
5,enhanced,incongruent,1,0.716
5,enhanced,incongruent,1,0.6429999999999418
5,degraded,congruent,1,0.585
5,degraded,incongruent,1,0.6690000000000582
5,degraded,incongruent,1,0.7030000000000292
5,degraded,congruent,1,0.666999999999971
5,degraded,congruent,1,0.7109999999999709
5,degraded,congruent,1,0.812
5,degraded,congruent,1,0.5
5,degraded,congruent,1,0.578
5,degraded,incongruent,1,0.756
5,degraded,congruent,1,0.49599999999994177
5,degraded,incongruent,1,0.8089999999999418
5,degraded,incongruent,1,0.625
5,degraded,congruent,1,0.573
5,degraded,incongruent,1,0.707
5,degraded,incongruent,1,0.662
5,degraded,incongruent,1,0.718
5,degraded,congruent,1,0.564
5,degraded,incongruent,1,0.595
5,degraded,incongruent,1,0.94
5,degraded,congruent,1,0.443
5,degraded,congruent,1,0.589
5,degraded,congruent,1,0.44
5,degraded,congruent,1,0.907
5,degraded,incongruent,1,0.612
5,degraded,incongruent,1,0.623
5,degraded,incongruent,1,0.6229999999999418
5,degraded,congruent,1,0.69
5,degraded,incongruent,1,0.57
5,degraded,congruent,1,0.466
5,degraded,incongruent,1,0.629
5,degraded,incongruent,1,0.6520000000000582
5,degraded,congruent,1,0.821
5,degraded,congruent,1,0.6830000000000582
5,degraded,incongruent,1,0.702
5,degraded,congruent,1,0.442
5,degraded,incongruent,1,0.668
5,degraded,congruent,1,0.5519999999999418
5,degraded,congruent,1,0.7129999999999418
5,degraded,incongruent,1,0.684
5,degraded,congruent,1,1.17
5,degraded,incongruent,1,0.638
5,degraded,incongruent,1,0.602
5,degraded,congruent,1,0.58
5,degraded,congruent,1,0.594
5,degraded,incongruent,1,0.652
5,degraded,incongruent,1,0.602
5,degraded,congruent,1,0.809
5,degraded,incongruent,1,0.62
5,degraded,congruent,1,0.682
5,degraded,congruent,1,0.825
5,degraded,congruent,1,0.6439999999999418
5,degraded,incongruent,1,0.618
5,degraded,incongruent,1,0.678
5,degraded,congruent,1,0.547
5,degraded,congruent,1,0.624
5,degraded,incongruent,1,0.6799999999999418
5,degraded,incongruent,1,0.635
5,degraded,congruent,1,0.5880000000000583
5,degraded,incongruent,1,0.585
5,degraded,congruent,1,0.428
5,degraded,incongruent,1,0.6199999999999418
5,degraded,congruent,1,0.631
5,degraded,incongruent,1,0.636
6,standard,incongruent,1,0.758
6,standard,congruent,1,0.7687000000476837
6,standard,congruent,1,0.49810000002384186
6,standard,congruent,1,0.4092999999523163
6,standard,congruent,1,0.7497999999523163
6,standard,congruent,1,0.5135
6,standard,congruent,1,0.42410000002384185
6,standard,congruent,1,0.47260000002384184
6,standard,incongruent,1,0.5008999999761582
6,standard,incongruent,1,0.515
6,standard,incongruent,1,0.6052000000476837
6,standard,incongruent,1,0.548
6,standard,incongruent,1,0.5828999999761582
6,standard,incongruent,1,0.615
6,standard,incongruent,1,0.4445
6,standard,congruent,1,0.5153999999761582
6,standard,incongruent,1,0.5392999999523163
6,standard,incongruent,1,0.5016000000238419
6,standard,congruent,1,0.3931000000238419
6,standard,congruent,1,0.47110000002384184
6,standard,incongruent,1,0.5422000000476838
6,standard,congruent,1,0.4242000000476837
6,standard,congruent,1,0.46169999992847444
6,standard,congruent,0,0.47819999992847445
6,standard,incongruent,1,0.6492999999523162
6,standard,congruent,1,0.5053999999761581
6,standard,incongruent,1,0.589
6,standard,incongruent,1,0.5168000000715256
6,standard,congruent,1,0.5142000000476837
6,standard,incongruent,1,0.7217000000476838
6,standard,congruent,1,0.518
6,standard,incongruent,1,0.539
6,standard,congruent,1,0.517
6,standard,congruent,1,0.4965
6,standard,incongruent,1,0.43789999997615814
6,standard,congruent,1,0.46689999997615816
6,standard,incongruent,1,0.5168999999761581
6,standard,incongruent,1,0.6522999999523162
6,standard,congruent,1,0.41719999992847445
6,standard,incongruent,1,0.5478999999761581
6,standard,incongruent,1,0.6018000000715256
6,standard,incongruent,1,0.5478999999761581
6,standard,congruent,1,0.47239999997615817
6,standard,congruent,1,0.432
6,standard,incongruent,1,0.5822000000476837
6,standard,incongruent,1,0.5431999999284745
6,standard,congruent,1,0.5037999999523163
6,standard,congruent,1,0.47830000007152557
6,standard,incongruent,1,0.4670999999046326
6,standard,congruent,1,0.4705
6,standard,incongruent,1,0.49360000002384186
6,standard,incongruent,1,0.5526000000238419
6,standard,congruent,1,0.478
6,standard,incongruent,1,0.6461000000238418
6,standard,congruent,1,0.5021000000238418
6,standard,congruent,1,0.495
6,standard,congruent,1,0.5493999999761582
6,standard,congruent,1,0.46939999997615817
6,standard,incongruent,1,0.606
6,standard,congruent,1,0.49489999997615813
6,standard,incongruent,1,0.5612000000476837
6,standard,incongruent,1,0.5791999999284744
6,standard,congruent,1,0.49789999997615814
6,standard,incongruent,0,0.44970000004768373
6,enhanced,incongruent,1,0.5475
6,enhanced,congruent,1,0.7023999999761581
6,enhanced,congruent,1,0.4606000000238419
6,enhanced,incongruent,1,0.455
6,enhanced,congruent,1,0.3838000000715256
6,enhanced,incongruent,1,0.5185
6,enhanced,congruent,1,0.3782999999523163
6,enhanced,incongruent,1,0.4788999999761581
6,enhanced,congruent,1,0.42910000002384185
6,enhanced,incongruent,0,0.3532000000476837
6,enhanced,congruent,1,0.4372000000476837
6,enhanced,congruent,1,0.427
6,enhanced,congruent,1,0.45
6,enhanced,incongruent,1,0.6066000000238418
6,enhanced,incongruent,1,0.5237999999523163
6,enhanced,incongruent,1,0.4813999999761581
6,enhanced,incongruent,1,0.47760000002384184
6,enhanced,congruent,1,0.40119999992847444
6,enhanced,incongruent,1,0.49810000002384186
6,enhanced,congruent,1,0.5625999999046326
6,enhanced,incongruent,1,0.49139999997615813
6,enhanced,incongruent,1,0.536
6,enhanced,congruent,1,0.46769999992847444
6,enhanced,incongruent,1,0.4925
6,enhanced,congruent,1,0.4936999999284744
6,enhanced,incongruent,1,0.5212999999523162
6,enhanced,congruent,1,0.40430000007152556
6,enhanced,congruent,1,0.5265
6,enhanced,congruent,1,0.4521000000238419
6,enhanced,incongruent,1,0.5148999999761581
6,enhanced,incongruent,1,0.567
6,enhanced,congruent,1,0.4495
6,enhanced,incongruent,1,0.5171000000238418
6,enhanced,incongruent,1,0.49429999995231627
6,enhanced,congruent,1,0.5157999999523163
6,enhanced,incongruent,1,0.542
6,enhanced,incongruent,0,0.4556000000238419
6,enhanced,congruent,1,0.6728000000715256
6,enhanced,congruent,1,0.42889999997615813
6,enhanced,incongruent,1,0.566
6,enhanced,incongruent,1,0.5262999999523162
6,enhanced,incongruent,1,0.5312000000476838
6,enhanced,incongruent,1,0.5941999999284744
6,enhanced,congruent,1,0.4272000000476837
6,enhanced,congruent,1,0.4518000000715256
6,enhanced,congruent,1,0.5420999999046325
6,enhanced,congruent,1,0.4571000000238419
6,enhanced,congruent,1,0.47779999995231626
6,enhanced,incongruent,0,0.5011000000238418
6,enhanced,congruent,1,0.5581000000238419
6,enhanced,incongruent,1,0.5841999999284744
6,enhanced,incongruent,1,0.589
6,enhanced,congruent,1,0.5506000000238419
6,enhanced,congruent,1,0.631
6,enhanced,incongruent,1,0.5457000000476837
6,enhanced,congruent,1,0.5407999999523163
6,enhanced,incongruent,1,0.5958000000715256
6,enhanced,congruent,1,0.4945
6,enhanced,incongruent,0,0.4473000000715256
6,enhanced,congruent,1,0.4853999999761581
6,enhanced,incongruent,1,0.6093999999761581
6,enhanced,congruent,1,0.40130000007152555
6,degraded,incongruent,1,0.6663999999761582
6,degraded,incongruent,1,0.7877000000476837
6,degraded,incongruent,1,0.7478000000715256
6,degraded,incongruent,1,0.6725
6,degraded,congruent,1,0.47580000007152556
6,degraded,congruent,1,0.5858999999761582
6,degraded,incongruent,1,0.698
6,degraded,incongruent,1,0.7464000000953674
6,degraded,incongruent,1,0.6368999999761581
6,degraded,congruent,1,0.4793999999761581
6,degraded,congruent,1,0.6597000000476837
6,degraded,incongruent,1,0.5881000000238419
6,degraded,congruent,1,0.5827999999523162
6,degraded,congruent,1,0.48110000002384185
6,degraded,congruent,1,0.4793999999761581
6,degraded,congruent,1,0.6606000000238419
6,degraded,incongruent,1,0.6365
6,degraded,congruent,1,0.6738999999761581
6,degraded,congruent,1,0.4962999999523163
6,degraded,incongruent,0,0.46439999997615816
6,degraded,congruent,1,0.7188000000715256
6,degraded,incongruent,1,0.7157999999523162
6,degraded,congruent,1,0.7372000000476837
6,degraded,congruent,1,0.5617999999523163
6,degraded,incongruent,1,0.5854000000953674
6,degraded,incongruent,1,0.5227000000476837
6,degraded,congruent,1,0.6327000000476837
6,degraded,congruent,1,0.4997999999523163
6,degraded,incongruent,1,0.6557000000476837
6,degraded,incongruent,1,0.6258999999761582
6,degraded,incongruent,1,0.7671000000238418
6,degraded,congruent,1,0.4778999999761581
6,degraded,congruent,1,0.4551000000238419
6,degraded,congruent,1,0.519
6,degraded,congruent,1,0.4635
6,degraded,congruent,1,0.48330000007152557
6,degraded,incongruent,1,0.5623999999761582
6,degraded,incongruent,1,0.5355
6,degraded,congruent,1,0.49859999990463255
6,degraded,congruent,1,0.49209999990463255
6,degraded,congruent,1,0.5197000000476837
6,degraded,incongruent,1,0.4737999999523163
6,degraded,incongruent,1,0.6353999999761581
6,degraded,incongruent,1,0.5942000000476837
6,degraded,incongruent,1,0.566
6,degraded,incongruent,1,0.6316000000238419
6,degraded,congruent,1,0.5612999999523163
6,degraded,congruent,1,0.5697999999523163
6,degraded,congruent,1,0.5941999999284744
6,degraded,congruent,1,0.5403000000715256
6,degraded,incongruent,1,0.7032000000476837
6,degraded,incongruent,1,0.6075
6,degraded,congruent,1,0.516
6,degraded,incongruent,1,0.5622000000476837
6,degraded,incongruent,1,0.6332000000476837
6,degraded,congruent,1,0.526
6,degraded,incongruent,1,0.5547999999523163
6,degraded,incongruent,1,0.5271000000238418
6,degraded,congruent,1,0.5227999999523163
6,degraded,congruent,1,0.548
6,degraded,congruent,1,0.5383999999761582
6,degraded,incongruent,1,0.5515
6,degraded,incongruent,1,0.5613999999761582
7,standard,congruent,1,0.506
7,standard,congruent,1,0.562
7,standard,congruent,1,0.564
7,standard,congruent,1,0.453
7,standard,congruent,1,0.554
7,standard,incongruent,1,0.658
7,standard,incongruent,1,0.6719999999999708
7,standard,incongruent,1,0.64
7,standard,incongruent,1,0.6509999999999709
7,standard,incongruent,1,0.6269999999999709
7,standard,congruent,1,0.507
7,standard,incongruent,1,0.7099999999999709
7,standard,incongruent,1,0.601
7,standard,congruent,1,0.521
7,standard,incongruent,1,0.638
7,standard,congruent,1,0.595
7,standard,incongruent,1,0.686
7,standard,incongruent,1,0.76
7,standard,congruent,1,0.691
7,standard,incongruent,1,0.771
7,standard,congruent,1,0.541
7,standard,congruent,1,0.496
7,standard,incongruent,1,0.668
7,standard,incongruent,1,0.689
7,standard,congruent,1,0.5869999999999418
7,standard,congruent,1,0.468
7,standard,incongruent,1,0.5639999999999418
7,standard,incongruent,1,0.887
7,standard,incongruent,1,0.718
7,standard,congruent,1,0.55
7,standard,congruent,1,0.5309999999999417
7,standard,congruent,1,0.4779999999999418
7,standard,congruent,1,0.526
7,standard,congruent,1,0.503
7,standard,congruent,1,0.46
7,standard,incongruent,1,0.612
7,standard,congruent,1,0.479
7,standard,congruent,1,0.474
7,standard,congruent,1,0.723
7,standard,incongruent,1,0.676
7,standard,incongruent,1,0.706
7,standard,congruent,1,0.5369999999999417
7,standard,incongruent,1,0.561
7,standard,incongruent,1,0.6820000000000582
7,standard,incongruent,1,0.635
7,standard,incongruent,1,0.579
7,standard,incongruent,1,0.635
7,standard,congruent,1,0.668
7,standard,congruent,1,0.613
7,standard,incongruent,1,0.6199999999999418
7,standard,congruent,1,0.452
7,standard,congruent,1,0.559
7,standard,congruent,1,0.669
7,standard,incongruent,1,0.666
7,standard,incongruent,1,0.651
7,standard,incongruent,1,0.781
7,standard,incongruent,1,0.624
7,standard,congruent,1,0.5859999999999418
7,standard,congruent,1,0.564
7,standard,incongruent,1,0.726
7,standard,congruent,1,0.495
7,standard,congruent,1,0.469
7,standard,incongruent,1,0.644
7,standard,incongruent,1,0.62
7,enhanced,incongruent,1,0.583
7,enhanced,congruent,1,0.654
7,enhanced,incongruent,1,0.641
7,enhanced,incongruent,1,0.888
7,enhanced,congruent,1,0.534
7,enhanced,incongruent,1,0.639
7,enhanced,incongruent,1,0.685
7,enhanced,congruent,1,0.652
7,enhanced,incongruent,1,0.5739999999999854
7,enhanced,incongruent,1,0.653
7,enhanced,congruent,1,0.717
7,enhanced,congruent,1,0.618
7,enhanced,incongruent,1,0.72
7,enhanced,congruent,1,0.55
7,enhanced,congruent,1,0.633
7,enhanced,congruent,1,0.6390000000000146
7,enhanced,incongruent,1,0.6170000000000145
7,enhanced,congruent,1,0.601
7,enhanced,congruent,1,0.621
7,enhanced,incongruent,1,0.5709999999999709
7,enhanced,incongruent,1,0.6229999999999855
7,enhanced,congruent,1,0.755
7,enhanced,congruent,1,0.6929999999999709
7,enhanced,incongruent,1,0.775
7,enhanced,congruent,1,0.657
7,enhanced,incongruent,1,0.781
7,enhanced,congruent,1,0.569
7,enhanced,incongruent,1,0.675
7,enhanced,incongruent,1,0.7320000000000291
7,enhanced,congruent,1,0.51
7,enhanced,congruent,1,0.523
7,enhanced,incongruent,1,0.589
7,enhanced,congruent,1,0.517
7,enhanced,incongruent,1,0.626
7,enhanced,incongruent,1,0.799
7,enhanced,incongruent,1,0.671
7,enhanced,congruent,1,0.544
7,enhanced,incongruent,1,0.661
7,enhanced,incongruent,1,0.662999999999971
7,enhanced,incongruent,1,0.599
7,enhanced,congruent,1,0.6140000000000291
7,enhanced,congruent,1,0.5140000000000291
7,enhanced,incongruent,1,0.636
7,enhanced,congruent,1,0.573
7,enhanced,congruent,1,0.5210000000000291
7,enhanced,congruent,1,0.467
7,enhanced,congruent,1,0.5170000000000291
7,enhanced,incongruent,1,0.82
7,enhanced,congruent,1,0.569
7,enhanced,incongruent,1,0.689
7,enhanced,incongruent,1,0.696
7,enhanced,incongruent,1,0.61
7,enhanced,congruent,1,0.517
7,enhanced,incongruent,1,0.619
7,enhanced,congruent,1,0.527
7,enhanced,congruent,1,0.538
7,enhanced,incongruent,1,0.643
7,enhanced,congruent,1,0.5489999999999708
7,enhanced,incongruent,1,0.6119999999999709
7,enhanced,incongruent,1,0.5680000000000291
7,enhanced,incongruent,1,0.609
7,enhanced,congruent,1,0.7539999999999709
7,enhanced,congruent,1,0.579
7,enhanced,congruent,1,0.571
7,degraded,incongruent,1,0.621
7,degraded,incongruent,1,0.611
7,degraded,congruent,1,0.632
7,degraded,congruent,1,0.6000000000000582
7,degraded,congruent,1,0.575
7,degraded,incongruent,1,0.632
7,degraded,incongruent,1,0.731
7,degraded,incongruent,1,0.7229999999999418
7,degraded,congruent,1,0.621
7,degraded,congruent,1,0.97
7,degraded,incongruent,1,0.673
7,degraded,incongruent,1,0.633
7,degraded,congruent,1,0.608
7,degraded,congruent,1,0.6810000000000582
7,degraded,congruent,1,0.652
7,degraded,congruent,1,0.5349999999999417
7,degraded,incongruent,1,0.591
7,degraded,congruent,1,0.517
7,degraded,congruent,1,0.525
7,degraded,incongruent,1,0.715
7,degraded,incongruent,1,0.592
7,degraded,congruent,1,0.532
7,degraded,incongruent,1,0.613
7,degraded,incongruent,1,0.602
7,degraded,congruent,1,0.585
7,degraded,incongruent,1,0.678
7,degraded,incongruent,1,0.559
7,degraded,congruent,1,0.577
7,degraded,incongruent,1,0.653
7,degraded,congruent,1,0.495
7,degraded,congruent,1,0.5920000000000583
7,degraded,incongruent,1,0.652
7,degraded,incongruent,1,0.581
7,degraded,incongruent,1,0.668
7,degraded,congruent,1,0.5260000000000582
7,degraded,congruent,1,0.595
7,degraded,incongruent,1,0.5440000000000582
7,degraded,incongruent,1,0.6320000000000582
7,degraded,congruent,1,0.6069999999999418
7,degraded,congruent,1,0.489
7,degraded,incongruent,1,0.654
7,degraded,congruent,1,0.583
7,degraded,incongruent,1,0.597
7,degraded,congruent,1,0.588
7,degraded,congruent,1,0.632
7,degraded,congruent,1,0.438
7,degraded,incongruent,1,0.605
7,degraded,incongruent,1,0.581
7,degraded,congruent,1,0.487
7,degraded,congruent,1,0.537
7,degraded,congruent,1,0.547
7,degraded,incongruent,1,0.512
7,degraded,incongruent,1,0.5930000000000583
7,degraded,congruent,1,0.528
7,degraded,congruent,1,0.519
7,degraded,incongruent,1,0.689
7,degraded,congruent,1,0.5490000000000582
7,degraded,congruent,1,0.5589999999999418
7,degraded,congruent,1,0.51
7,degraded,incongruent,1,0.687
7,degraded,incongruent,1,0.602
7,degraded,incongruent,1,0.625
7,degraded,incongruent,1,0.674
8,standard,incongruent,1,0.5467999999523163
8,standard,incongruent,1,0.6045
8,standard,congruent,1,0.5586999999880791
8,standard,congruent,1,0.6044000000357628
8,standard,congruent,1,0.5485999999642373
8,standard,incongruent,1,0.6253000000119209
8,standard,congruent,1,0.559
8,standard,incongruent,1,0.5365
8,standard,incongruent,1,0.5956999999880791
8,standard,congruent,1,0.413
8,standard,congruent,1,0.40280000001192096
8,standard,incongruent,1,0.5256000000238419
8,standard,congruent,1,0.4135
8,standard,incongruent,1,0.583
8,standard,incongruent,1,0.5923999999761581
8,standard,congruent,1,0.42589999997615813
8,standard,incongruent,1,0.6151999999880791
8,standard,congruent,1,0.5144000000357628
8,standard,incongruent,1,0.5481999999880791
8,standard,incongruent,1,0.681
8,standard,congruent,1,0.5372000000476838
8,standard,congruent,1,0.402
8,standard,congruent,1,0.448
8,standard,incongruent,1,0.5796000000238418
8,standard,incongruent,1,0.5486999999880791
8,standard,congruent,1,0.5033000000119209
8,standard,congruent,1,0.4923000000119209
8,standard,incongruent,1,0.547
8,standard,incongruent,1,0.5488999999761581
8,standard,congruent,1,0.4898000000119209
8,standard,congruent,1,0.47
8,standard,incongruent,1,0.5943999999761581
8,standard,incongruent,1,0.6151000000238419
8,standard,incongruent,1,0.6268999999761582
8,standard,congruent,1,0.4696999999880791
8,standard,incongruent,1,0.590199999988079
8,standard,incongruent,1,0.5808999999761582
8,standard,incongruent,1,0.5599000000357628
8,standard,congruent,1,0.4823999999761581
